invoice_id,customer_id,product_location_id,quantity,unit_price,markup_amount,total,date,time,payment,rating
887-42-0517,2,16,7,83.14,29.099,611.079,2019-01-10,10:31,Credit card,6.6
457-12-0244,1,16,6,35.22,10.566,221.886,2019-03-14,13:49,Ewallet,6.5
226-34-0034,2,9,4,13.78,2.756,57.876,2019-01-10,11:10,Ewallet,9
321-49-7382,4,11,1,88.31,4.4155,92.7255,2019-02-15,17:38,Credit card,5.2
397-25-8725,1,1,9,39.62,17.829,374.409,2019-01-13,17:54,Credit card,6.8
431-66-2305,2,9,9,88.25,39.7125,833.9625,2019-02-15,20:51,Credit card,7.6
825-94-5922,3,11,2,25.31,2.531,53.151,2019-03-02,19:26,Ewallet,7.2
641-62-7288,3,12,6,99.92,29.976,629.496,2019-03-24,13:33,Ewallet,7.1
756-93-1854,1,18,2,83.35,8.335,175.035,2019-02-02,14:05,Credit card,9.5
243-55-8457,2,10,10,74.44,37.22,781.62,2019-02-27,11:40,Ewallet,5.1
458-10-8612,3,17,7,64.08,22.428,470.988,2019-01-20,12:27,Ewallet,7.6
501-61-1753,2,12,6,63.15,18.945,397.845,2019-01-03,20:24,Ewallet,9.8
235-06-8510,4,6,3,85.72,12.858,270.018,2019-01-24,20:59,Ewallet,5.1
433-08-7822,2,17,7,78.89,27.6115,579.8415,2019-01-05,19:48,Ewallet,7.5
361-85-2571,2,4,5,89.48,22.37,469.77,2019-03-30,10:18,Cash,7.4
131-70-8179,1,1,3,92.09,13.8135,290.0835,2019-02-17,16:27,Cash,4.2
500-02-2261,2,15,6,57.29,17.187,360.927,2019-03-21,17:04,Ewallet,5.9
720-72-2436,3,10,4,66.52,13.304,279.384,2019-03-02,18:14,Ewallet,6.9
702-83-5291,4,18,9,99.82,44.919,943.299,2019-03-27,10:43,Cash,6.6
809-69-9497,2,3,10,45.68,22.84,479.64,2019-01-19,19:30,Ewallet,5.7
449-16-6770,3,1,5,50.79,12.6975,266.6475,2019-02-19,14:53,Credit card,5.3
333-23-2632,4,1,7,10.08,3.528,74.088,2019-03-28,20:14,Cash,4.2
489-82-1237,2,5,7,93.88,32.858,690.018,2019-01-05,11:51,Credit card,7.3
859-97-6048,4,2,2,84.25,8.425,176.925,2019-03-26,14:13,Credit card,5.3
676-10-2200,4,8,1,53.78,2.689,56.469,2019-02-03,20:13,Ewallet,4.7
373-88-1424,4,6,5,35.81,8.9525,188.0025,2019-02-06,18:44,Ewallet,7.9
365-16-4334,2,7,8,26.43,10.572,222.012,2019-02-24,14:26,Ewallet,8.9
503-21-4385,4,13,3,39.91,5.9865,125.7165,2019-02-21,12:40,Ewallet,9.3
305-89-2768,1,12,3,21.9,3.285,68.985,2019-01-09,18:43,Ewallet,4.7
574-80-1489,1,7,4,62.85,12.57,263.97,2019-02-25,13:22,Ewallet,8.7
784-08-0310,1,15,4,21.04,4.208,88.368,2019-01-13,13:58,Cash,7.6
200-40-6154,4,12,6,65.91,19.773,415.233,2019-02-09,11:45,Cash,5.7
846-10-0341,2,14,7,42.57,14.8995,312.8895,2019-01-06,11:51,Cash,6.8
577-34-7579,4,15,9,50.49,22.7205,477.1305,2019-01-10,17:16,Cash,5.4
430-02-3888,3,9,6,46.02,13.806,289.926,2019-02-07,15:55,Cash,7.1
867-47-1948,2,6,10,15.8,7.9,165.9,2019-01-09,12:07,Cash,7.8
384-59-6655,1,10,9,98.66,44.397,932.337,2019-02-19,15:07,Cash,8.4
256-58-3609,4,18,1,91.98,4.599,96.579,2019-03-18,15:29,Cash,9.8
324-92-3863,4,5,2,20.89,2.089,43.869,2019-02-05,18:45,Cash,9.8
593-08-5916,2,14,1,15.5,0.775,16.275,2019-03-19,15:23,Credit card,7.4
364-34-2972,4,2,3,96.82,14.523,304.983,2019-03-30,20:37,Cash,6.7
794-42-3736,3,7,2,33.33,3.333,69.993,2019-01-26,14:41,Credit card,6.4
172-42-8274,2,9,2,38.27,3.827,80.367,2019-03-02,18:18,Credit card,5.8
558-60-5016,2,3,9,33.3,14.985,314.685,2019-03-04,15:27,Ewallet,7.2
195-06-0432,4,3,3,81.01,12.1515,255.1815,2019-01-13,12:55,Credit card,9.3
605-03-2706,2,1,3,15.8,2.37,49.77,2019-03-25,18:02,Cash,9.5
214-30-2776,1,9,5,34.49,8.6225,181.0725,2019-03-11,19:44,Credit card,9
746-04-1077,1,7,10,84.63,42.315,888.615,2019-01-01,11:36,Credit card,9
448-34-8700,4,12,7,36.91,12.9185,271.2885,2019-02-10,13:51,Ewallet,6.7
452-04-8808,3,9,7,87.08,30.478,640.038,2019-01-26,15:17,Cash,5.5
531-56-4728,3,3,3,80.08,12.012,252.252,2019-02-11,15:29,Cash,5.4
744-82-9138,3,18,2,86.13,8.613,180.873,2019-02-07,17:59,Cash,8.2
883-69-1285,4,8,2,49.92,4.992,104.832,2019-03-06,11:55,Credit card,7
221-25-5073,2,10,4,74.66,14.932,313.572,2019-03-04,10:39,Cash,8.5
518-71-6847,4,7,6,26.6,7.98,167.58,2019-02-26,15:10,Ewallet,4.9
156-20-0370,2,9,1,25.45,1.2725,26.7225,2019-03-10,18:10,Credit card,5.1
151-33-7434,2,7,1,67.77,3.3885,71.1585,2019-02-04,20:43,Credit card,6.5
728-47-9078,4,15,4,59.59,11.918,250.278,2019-01-19,12:46,Cash,9.8
809-46-1866,3,1,4,58.15,11.63,244.23,2019-01-23,17:44,Cash,8.4
139-32-4183,1,4,9,97.48,43.866,921.186,2019-03-14,14:19,Ewallet,7.4
148-41-7930,3,17,7,99.96,34.986,734.706,2019-01-23,10:33,Cash,6.1
189-40-5216,3,2,7,96.37,33.7295,708.3195,2019-01-09,11:40,Cash,6
374-38-5555,2,8,5,63.71,15.9275,334.4775,2019-02-07,19:30,Ewallet,8.5
764-44-8999,2,13,2,14.76,1.476,30.996,2019-02-18,14:42,Ewallet,4.3
552-44-5977,4,13,8,62,24.8,520.8,2019-01-03,19:08,Credit card,6.2
267-62-7380,4,2,10,82.34,41.17,864.57,2019-03-29,19:12,Ewallet,4.3
430-53-4718,4,13,8,75.37,30.148,633.108,2019-01-28,15:46,Credit card,8.4
886-18-2897,2,10,5,56.56,14.14,296.94,2019-03-22,19:06,Credit card,4.5
602-16-6955,2,11,10,76.6,38.3,804.3,2019-01-24,18:10,Ewallet,6
745-74-0715,3,5,2,58.03,5.803,121.863,2019-03-10,20:46,Ewallet,8.8
690-01-6631,3,8,10,17.49,8.745,183.645,2019-02-22,18:35,Ewallet,6.6
652-49-6720,1,2,1,60.95,3.0475,63.9975,2019-02-18,11:40,Ewallet,5.9
233-67-5758,3,17,1,40.35,2.0175,42.3675,2019-01-29,13:46,Ewallet,6.2
303-96-2227,2,12,10,97.38,48.69,1022.49,2019-03-02,17:16,Ewallet,4.4
727-02-1313,4,10,1,31.84,1.592,33.432,2019-02-09,13:22,Cash,7.7
347-56-2442,3,3,1,65.82,3.291,69.111,2019-02-22,15:33,Cash,4.1
849-09-3807,1,14,7,88.34,30.919,649.299,2019-02-18,13:28,Cash,6.6
